:START_ID(Entity-ID),:END_ID(Entity-ID),:TYPE,relationship_id,source,target,source_role,target_role,relation_key,canonical_type,type,raw_type,raw_types_json,raw_types_pipe,description,normalization_status,matched_schema_json,source_chunk_ids_json,source_chunk_ids_pipe,canonical_type_en,display_type_zh,display_type_en,display_type_bilingual
ent_1bee6bca6539d859,ent_d89dc73a9823fdb1,CAUSES,rel_037d6cfc11ec3972,探头老化,温度传感器显示偏高或偏低,原因因素,故障异常,导致,导致,导致,可能由...引起,"[""可能由...引起""]",可能由...引起,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障异常""}",[382],382,CAUSES,导致,Causes,导致 / Causes
ent_1c1e826eb0c7da55,ent_90f2d7c1597f0e34,TARGETS,rel_1df26064fa652052,导通性检查,接地系统,作业活动,电气系统,针对,针对,针对,进行导通性检查,"[""进行导通性检查""]",进行导通性检查,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""电气系统""}",[381],381,TARGETS,针对,Targets,针对 / Targets
ent_1db8ff5de48f5b09,ent_2072fbe59638f132,MEASURES,rel_e0d0649be0acf088,应急启动功能验证,独立供电能力,作业活动,监测指标,监测,监测,监测,确保...具备独立供电能力,"[""确保...具备独立供电能力""]",确保...具备独立供电能力,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[379],379,MEASURES,监测,Measures,监测 / Measures
ent_1db8ff5de48f5b09,ent_a9c9a45d695ea269,TARGETS,rel_b1b689805879e175,应急启动功能验证,直流系统,作业活动,电气系统,针对,针对,针对,验证应急启动功能，确保直流系统...,"[""验证应急启动功能，确保直流系统...""]",验证应急启动功能，确保直流系统...,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""电气系统""}",[379],379,TARGETS,针对,Targets,针对 / Targets
ent_1f958191941e8a9c,ent_ea17369104e8eff9,CAUSES,rel_9956219a59815496,线路断开,缺相运行,原因因素,故障异常,导致,导致,导致,可能成因,"[""可能成因""]",可能成因,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障异常""}",[367],367,CAUSES,导致,Causes,导致 / Causes
ent_1fc8644b62ebedb0,ent_1c13d7caae982918,CAUSES,rel_dafc10e312c1ca47,触点接触不良,接触器频繁吸合释放,原因因素,故障异常,导致,导致,导致,与...有关,"[""与...有关""]",与...有关,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障异常""}",[383],383,CAUSES,导致,Causes,导致 / Causes
ent_1ff849397e0b1aec,ent_1764071b3776a773,SUPERVISES,rel_c5c859f022fc0fd5,轮机长,月度、季度维护计划,岗位,文档记录,监督,监督,监督,监督落实,"[""监督落实""]",监督落实,,unmapped,null,[362],362,SUPERVISES,监督,Supervises,监督 / Supervises
ent_1ff849397e0b1aec,ent_44659866e7b14b50,REVIEWS,rel_4d2dcb5980853b9f,轮机长,维修记录,岗位,文档记录,审核,审核,审核,审核,"[""审核""]",审核,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""审核"", ""relation_key"": ""审核"", ""source_entity_type"": ""岗位"", ""target_entity_type"": ""文档记录""}",[362],362,REVIEWS,审核,Reviews,审核 / Reviews
ent_1ff849397e0b1aec,ent_d3955ecb237b2ebf,SUPERVISES,rel_4bee3ccf46d9826f,轮机长,电气系统维护,岗位,作业活动,监督,监督,监督,监督...执行,"[""监督...执行""]",监督...执行,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监督"", ""relation_key"": ""监督"", ""source_entity_type"": ""岗位"", ""target_entity_type"": ""作业活动""}",[360],360,SUPERVISES,监督,Supervises,监督 / Supervises
ent_2020c85fcd6421cf,ent_e59f0a15f4352056,AFFECTS,rel_0cd4a9d0bdf7a2d0,输入信号异常,自动化系统,故障异常,电气系统,影响,影响,影响,影响整个控制链路,"[""影响整个控制链路""]",影响整个控制链路,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""影响"", ""relation_key"": ""影响"", ""source_entity_type"": ""故障异常"", ""target_entity_type"": ""电气系统""}",[382],382,AFFECTS,影响,Affects,影响 / Affects
ent_20329c4caeeaf329,ent_6cb04e82f8c8d9a2,AFFECTS,rel_16570b2cb5dd7c7d,机械损伤,电缆线路,故障异常,电气系统,影响,影响,影响,出现,"[""出现""]",出现,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""影响"", ""relation_key"": ""影响"", ""source_entity_type"": ""故障异常"", ""target_entity_type"": ""电气系统""}",[380],380,AFFECTS,影响,Affects,影响 / Affects
ent_20329c4caeeaf329,ent_90f2d7c1597f0e34,AFFECTS,rel_96aa3170ca955865,机械损伤,接地系统,故障异常,电气系统,影响,影响,影响,出现,"[""出现""]",出现,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""影响"", ""relation_key"": ""影响"", ""source_entity_type"": ""故障异常"", ""target_entity_type"": ""电气系统""}",[380],380,AFFECTS,影响,Affects,影响 / Affects
ent_20a2f4257f37b5a1,ent_10991af01325c6f0,POWERS,rel_3eb7c4c766f38d50,分配电箱,船舶电力系统,设备部件,电气系统,供电,供电,供电,控制、监视和保护,"[""控制、监视和保护""]",控制、监视和保护,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""供电"", ""relation_key"": ""供电"", ""source_entity_type"": ""设备部件"", ""target_entity_type"": ""电气系统""}",[371],371,POWERS,供电,Powers,供电 / Powers
ent_20d58e3ba3fa721a,ent_57f199c18ba5649d,TARGETS,rel_327aaf9e685a982d,动态平衡,抽芯机,作业活动,设备部件,针对,针对,针对,保持抽芯机的动态平衡,"[""保持抽芯机的动态平衡""]",保持抽芯机的动态平衡,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""设备部件""}",[370],370,TARGETS,针对,Targets,针对 / Targets
ent_20d58e3ba3fa721a,ent_fdd7b76a48380fd2,FOLLOWS,rel_8b01f1f8ab217267,动态平衡,试压与回装质量控制,作业活动,规范程序,遵循,遵循,遵循,需控制装芯速度,"[""需控制装芯速度""]",需控制装芯速度,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""遵循"", ""relation_key"": ""遵循"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""规范程序""}",[370],370,FOLLOWS,遵循,Follows,遵循 / Follows
ent_22bb4ee20ca79591,ent_a09b4e4f0c4e6297,TARGETS,rel_9a23a13ab09cf123,重新制作端头,发热接头,作业活动,设备部件,针对,针对,针对,重新制作,"[""重新制作""]",重新制作,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""设备部件""}",[381],381,TARGETS,针对,Targets,针对 / Targets
ent_22d27e0c7150046f,ent_e59f0a15f4352056,AFFECTS,rel_a1d7c39956c6a3f2,程序逻辑异常,自动化系统,故障异常,电气系统,影响,影响,影响,影响整个控制链路,"[""影响整个控制链路""]",影响整个控制链路,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""影响"", ""relation_key"": ""影响"", ""source_entity_type"": ""故障异常"", ""target_entity_type"": ""电气系统""}",[382],382,AFFECTS,影响,Affects,影响 / Affects
ent_245d02b68a186b1f,ent_07cff2ae4da3f3ce,POWERS,rel_ab00446efc24d5b5,主配电板,弱电电网,设备部件,设备部件,供电,供电,供电,输送至,"[""输送至""]",输送至,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""供电"", ""relation_key"": ""供电"", ""source_entity_type"": ""设备部件"", ""target_entity_type"": ""设备部件""}",[361],361,POWERS,供电,Powers,供电 / Powers
ent_245d02b68a186b1f,ent_0aeabe75c5a172e1,POWERS,rel_0b14095c73c2d3dc,主配电板,照明电网,设备部件,设备部件,供电,供电,供电,输送至,"[""输送至""]",输送至,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""供电"", ""relation_key"": ""供电"", ""source_entity_type"": ""设备部件"", ""target_entity_type"": ""设备部件""}",[361],361,POWERS,供电,Powers,供电 / Powers
ent_245d02b68a186b1f,ent_2cef3b9b08b667a5,POWERS,rel_6e3e373e303d9f76,主配电板,航行灯控制器,设备部件,设备部件,供电,供电,供电,供电,"[""供电""]",供电,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""供电"", ""relation_key"": ""供电"", ""source_entity_type"": ""设备部件"", ""target_entity_type"": ""设备部件""}",[361],361,POWERS,供电,Powers,供电 / Powers
ent_245d02b68a186b1f,ent_541ceffbd4859e97,POWERS,rel_c73809beed75bc6c,主配电板,动力电网,设备部件,设备部件,供电,供电,供电,输送至,"[""输送至""]",输送至,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""供电"", ""relation_key"": ""供电"", ""source_entity_type"": ""设备部件"", ""target_entity_type"": ""设备部件""}",[361],361,POWERS,供电,Powers,供电 / Powers
ent_245d02b68a186b1f,ent_f7dd0d891af1fc09,POWERS,rel_9a06fdfc0fac25ae,主配电板,PMS,设备部件,电气系统,供电,供电,供电,集成在,"[""集成在""]",集成在,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""供电"", ""relation_key"": ""供电"", ""source_entity_type"": ""设备部件"", ""target_entity_type"": ""电气系统""}",[373],373,POWERS,供电,Powers,供电 / Powers
ent_2470a49e453c8e59,ent_06d1091bc0eeb0fa,TARGETS,rel_d1fb8513615e7729,干燥处理,受潮电缆,作业活动,设备部件,针对,针对,针对,实施干燥处理,"[""实施干燥处理""]",实施干燥处理,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""设备部件""}",[381],381,TARGETS,针对,Targets,针对 / Targets
ent_25519d2a16baf9fb,ent_5e00718e79977c04,CAUSES,rel_fd10a1dd31ed04c8,新旧混用,整体性能影响,原因因素,故障异常,导致,导致,导致,避免...影响,"[""避免...影响""]",避免...影响,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障异常""}",[379],379,CAUSES,导致,Causes,导致 / Causes
ent_25a8def7e197218f,ent_dbf9ce2d2f3458e3,OCCURS_AT,rel_b6cb82f56fa9c1ee,容量下降,蓄电池,故障异常,设备部件,发生于,发生于,发生于,隐含于上下文,"[""隐含于上下文""]",隐含于上下文,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生于"", ""relation_key"": ""发生于"", ""source_entity_type"": ""故障异常"", ""target_entity_type"": ""设备部件""}",[379],379,OCCURS_AT,发生于,Occurs At,发生于 / Occurs At
ent_26ef56a8141df354,ent_6ca4453dff4d36be,CAUSES,rel_5b5623ad1a7e8954,导压管堵塞,压力变送器输出不稳,原因因素,故障异常,导致,导致,导致,可能与...有关,"[""可能与...有关""]",可能与...有关,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障异常""}",[382],382,CAUSES,导致,Causes,导致 / Causes
ent_2937351f256b45f2,ent_7a16b060298cbe05,CAUSES,rel_7d945fa0f55118f3,整流二极管击穿,励磁系统异常,原因因素,故障异常,导致,导致,导致,可能成因,"[""可能成因""]",可能成因,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障异常""}",[367],367,CAUSES,导致,Causes,导致 / Causes
ent_2a556c4e390809ff,ent_88f7201aa78d2b83,CAUSES,rel_6a9163e3e83f00a2,网络干扰,模块掉线,原因因素,故障异常,导致,导致,导致,因...引起,"[""因...引起""]",因...引起,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障异常""}",[382],382,CAUSES,导致,Causes,导致 / Causes
ent_2a56d8ce587de942,ent_71b7d8847d74eac7,FOLLOWS,rel_12575bd1ded92464,PMS 自动同步,SOLAS II-1,作业活动,规范程序,遵循,遵循,遵循,标准参考,"[""标准参考""]",标准参考,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""遵循"", ""relation_key"": ""遵循"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""规范程序""}",[376],376,FOLLOWS,遵循,Follows,遵循 / Follows
ent_2a56d8ce587de942,ent_a537deefbab49dc5,MEASURES,rel_a740f8e62c420768,PMS 自动同步,电压,作业活动,监测指标,监测,监测,监测,关键参数,"[""关键参数""]",关键参数,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[376],376,MEASURES,监测,Measures,监测 / Measures
ent_2a56d8ce587de942,ent_aeb9daa515a12649,TARGETS,rel_716fe935352cee17,PMS 自动同步,发电机组,作业活动,设备部件,针对,针对,针对,控制对象,"[""控制对象""]",控制对象,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""设备部件""}",[376],376,TARGETS,针对,Targets,针对 / Targets
ent_2a56d8ce587de942,ent_d576b8879f80ed1e,MEASURES,rel_46fb4586db65d713,PMS 自动同步,相位角,作业活动,监测指标,监测,监测,监测,关键参数,"[""关键参数""]",关键参数,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[376],376,MEASURES,监测,Measures,监测 / Measures
ent_2a56d8ce587de942,ent_d8ad690345c72ff7,FOLLOWS,rel_cd33468370f21943,PMS 自动同步,IEC 60092,作业活动,规范程序,遵循,遵循,遵循,标准参考,"[""标准参考""]",标准参考,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""遵循"", ""relation_key"": ""遵循"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""规范程序""}",[376],376,FOLLOWS,遵循,Follows,遵循 / Follows
ent_2a56d8ce587de942,ent_e2b080e162e32f24,MEASURES,rel_fbb6977302dd13fa,PMS 自动同步,频率,作业活动,监测指标,监测,监测,监测,关键参数,"[""关键参数""]",关键参数,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[376],376,MEASURES,监测,Measures,监测 / Measures
ent_2a56d8ce587de942,ent_eeb04b5eaa8d3f39,TARGETS,rel_62294aab734ba0fe,PMS 自动同步,断路器,作业活动,设备部件,针对,针对,针对,控制对象,"[""控制对象""]",控制对象,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""设备部件""}",[376],376,TARGETS,针对,Targets,针对 / Targets
ent_2a893f223ad334ab,ent_d553872cd3f4d96e,CAUSES,rel_4dce248a5c721ef1,磁性减弱,转速反馈异常,原因因素,故障异常,导致,导致,导致,可能由...造成,"[""可能由...造成""]",可能由...造成,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障异常""}",[382],382,CAUSES,导致,Causes,导致 / Causes
ent_2b3a5984d7747c3d,ent_44d9040ef44286cc,CAUSES,rel_d0f517ca4f2d1469,供电波动,系统复位,原因因素,故障异常,导致,导致,导致,导致,"[""导致""]",导致,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障异常""}",[382],382,CAUSES,导致,Causes,导致 / Causes
ent_2b3a5984d7747c3d,ent_6ca4453dff4d36be,CAUSES,rel_ea1a0bd5256ace7d,供电波动,压力变送器输出不稳,原因因素,故障异常,导致,导致,导致,可能与...有关,"[""可能与...有关""]",可能与...有关,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障异常""}",[382],382,CAUSES,导致,Causes,导致 / Causes
