relationship_id,neo4j_rel_type,source_entity_id,target_entity_id,source,target,source_role,target_role,relation_key,canonical_type,type,raw_type,raw_types_json,raw_types_pipe,description,normalization_status,matched_schema_json,source_chunk_ids_json,source_chunk_ids_pipe
rel_6823aea2eab7a66e,REL_0392E69299,ent_12435a86e5860a28,ent_11ba4d7aa8c6f308,随机森林,磨损,监测诊断手段,故障类型,用于诊断,用于诊断,用于诊断,具有较好的识别效果,"[""具有较好的识别效果""]",具有较好的识别效果,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""用于诊断"", ""relation_key"": ""用于诊断"", ""source_entity_type"": ""监测诊断手段"", ""target_entity_type"": ""故障类型""}",[435],435
rel_279e718d164d608b,REL_0392E69299,ent_12435a86e5860a28,ent_6d1c343e106e9289,随机森林,堵塞,监测诊断手段,故障类型,用于诊断,用于诊断,用于诊断,具有较好的识别效果,"[""具有较好的识别效果""]",具有较好的识别效果,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""用于诊断"", ""relation_key"": ""用于诊断"", ""source_entity_type"": ""监测诊断手段"", ""target_entity_type"": ""故障类型""}",[435],435
rel_26c70e35f6f3b73f,REL_9899E5D4D0,ent_12f1f4f963d7b70e,ent_596ced86c9d2dbd2,联轴器错位,长期振动,原因因素,原因因素,导致,导致,导致,导致的,"[""导致的""]",导致的,,unmapped,null,[446],446
rel_04cff56111671e36,REL_6ED9EA33F3,ent_130ffaa655fa80a9,ent_51f510ed28884a33,压力开关 PS8109 监控,主机,监测诊断手段,机电对象,监测,监测,监测,监控,"[""监控""]",监控,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""监测诊断手段"", ""target_entity_type"": ""机电对象""}",[443],443
rel_ec1af702ce521ddf,REL_9899E5D4D0,ent_13c5041a519d8ecc,ent_be191d4e1e6ed86b,燃油中含水量超标,燃油系统故障,原因因素,故障类型,导致,导致,导致,包括,"[""包括""]",包括,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障类型""}",[435],435
rel_90271cdc91e89393,REL_9899E5D4D0,ent_13e18df795541ca9,ent_d854be29d72ba872,散热片积灰,过热故障,原因因素,故障类型,导致,导致,导致,都会引发,"[""都会引发""]",都会引发,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障类型""}",[439],439
rel_2f97e856e52e29e1,REL_C8F49B50A6,ent_149b82fa045dd94f,ent_78320fe6d4eb6546,加强润滑,AVR 故障,预防管理策略,故障类型,用于预防,用于预防,用于预防,预防重点在于,"[""预防重点在于""]",预防重点在于,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""用于预防"", ""relation_key"": ""用于预防"", ""source_entity_type"": ""预防管理策略"", ""target_entity_type"": ""故障类型""}",[446],446
rel_7f308a41f3340555,REL_3F8A56C3E0,ent_14e8ca27ab9156a0,ent_3447717743711de7,无法建立电压,发电机,故障类型,机电对象,发生于,发生于,发生于,发生于,"[""发生于""]",发生于,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生于"", ""relation_key"": ""发生于"", ""source_entity_type"": ""故障类型"", ""target_entity_type"": ""机电对象""}",[438],438
rel_b17e1fe757cfb886,REL_5D9506010F,ent_14e8ca27ab9156a0,ent_ed259bf7fc022263,无法建立电压,声光报警,故障类型,故障现象,表现为,表现为,表现为,伴随,"[""伴随""]",伴随,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""表现为"", ""relation_key"": ""表现为"", ""source_entity_type"": ""故障类型"", ""target_entity_type"": ""故障现象""}",[438],438
rel_441a26e15dc62aff,REL_F599D32E5F,ent_1580ba9f46d6500e,ent_46415cee11952997,"拆检分离筒并更换全部""O""型圈",跑油故障,处置措施,故障类型,用于处理,用于处理,用于处理,应,"[""应""]",应,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""用于处理"", ""relation_key"": ""用于处理"", ""source_entity_type"": ""处置措施"", ""target_entity_type"": ""故障类型""}",[440],440
rel_2c01cb3e59e829ab,REL_F599D32E5F,ent_160763b4aaa5ce0b,ent_4db2e920d28604c9,清洁,散热恶化,处置措施,故障类型,用于处理,用于处理,用于处理,处理,"[""处理""]",处理,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""用于处理"", ""relation_key"": ""用于处理"", ""source_entity_type"": ""处置措施"", ""target_entity_type"": ""故障类型""}",[448],448
rel_40b7a096da402413,REL_F599D32E5F,ent_160763b4aaa5ce0b,ent_ba59e062e81c9117,清洁,电网绝缘过低与接地故障,处置措施,故障类型,用于处理,用于处理,用于处理,应进行,"[""应进行""]",应进行,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""用于处理"", ""relation_key"": ""用于处理"", ""source_entity_type"": ""处置措施"", ""target_entity_type"": ""故障类型""}",[436],436
rel_55c7b3dea63cb188,REL_F599D32E5F,ent_160763b4aaa5ce0b,ent_bc55f7e8fd4292f6,清洁,滤器堵塞,处置措施,故障类型,用于处理,用于处理,用于处理,处理,"[""处理""]",处理,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""用于处理"", ""relation_key"": ""用于处理"", ""source_entity_type"": ""处置措施"", ""target_entity_type"": ""故障类型""}",[448],448
rel_b77e34198453997d,REL_F599D32E5F,ent_160763b4aaa5ce0b,ent_d74b47d896d4dac3,清洁,绝缘下降,处置措施,故障类型,用于处理,用于处理,用于处理,处理,"[""处理""]",处理,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""用于处理"", ""relation_key"": ""用于处理"", ""source_entity_type"": ""处置措施"", ""target_entity_type"": ""故障类型""}",[448],448
rel_8fc26de72cf3858d,REL_F599D32E5F,ent_17143a0c50cdf77e,ent_ee247bf4973d445d,修复伴热系统,主机无法启动,处置措施,故障类型,用于处理,用于处理,用于处理,解决此类问题应,"[""解决此类问题应""]",解决此类问题应,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""用于处理"", ""relation_key"": ""用于处理"", ""source_entity_type"": ""处置措施"", ""target_entity_type"": ""故障类型""}",[445],445
rel_0b84cbcdf3eacac3,REL_9899E5D4D0,ent_176f30cde7a6b1ec,ent_193292d6c8619079,异物堵塞,散热器堵塞,原因因素,故障类型,导致,导致,导致,包括,"[""包括""]",包括,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障类型""}",[433],433
rel_b6f13c58af9273ad,REL_9899E5D4D0,ent_17eee8fa1dd69499,ent_93a20df1ba017898,水汽,传感器失灵,原因因素,故障类型,导致,导致,导致,导致,"[""导致""]",导致,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障类型""}",[448],448
rel_99e9b7e9dbbafd98,REL_9899E5D4D0,ent_17eee8fa1dd69499,ent_b6dd884eadd964a6,水汽,锈蚀,原因因素,故障类型,导致,导致,导致,导致,"[""导致""]",导致,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障类型""}",[448],448
rel_ef0ac29398318a08,REL_9899E5D4D0,ent_17eee8fa1dd69499,ent_d74b47d896d4dac3,水汽,绝缘下降,原因因素,故障类型,导致,导致,导致,导致,"[""导致""]",导致,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障类型""}",[448],448
rel_6288340cf829ede2,REL_F599D32E5F,ent_1880866e21478246,ent_193292d6c8619079,除垢,散热器堵塞,处置措施,故障类型,用于处理,用于处理,用于处理,是必要措施,"[""是必要措施""]",是必要措施,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""用于处理"", ""relation_key"": ""用于处理"", ""source_entity_type"": ""处置措施"", ""target_entity_type"": ""故障类型""}",[433],433
rel_9c15c82cbdb81a9c,REL_6ED9EA33F3,ent_1922e31fd6ea5734,ent_bd861b251f8819b9,检查滤芯堵塞情况,舵机液压系统,监测诊断手段,机电对象,监测,监测,监测,检查,"[""检查""]",检查,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""监测诊断手段"", ""target_entity_type"": ""机电对象""}",[447],447
rel_4643fd1f44778dc9,REL_5D9506010F,ent_193292d6c8619079,ent_c78a5cfb84667cbe,散热器堵塞,换热效率降低,故障类型,故障现象,表现为,表现为,表现为,会降低,"[""会降低""]",会降低,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""表现为"", ""relation_key"": ""表现为"", ""source_entity_type"": ""故障类型"", ""target_entity_type"": ""故障现象""}",[433],433
rel_069c4262bbdf6163,REL_9899E5D4D0,ent_197dac79729254b7,ent_77ca44bf635e2068,错误理解负荷计算,压载泵过载跳电,原因因素,故障类型,导致,导致,导致,直接原因是,"[""直接原因是""]",直接原因是,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障类型""}",[446],446
rel_475d1911beb060b0,REL_C8F49B50A6,ent_19ac9066a849f517,ent_74e6c6e037b556da,定期清渣,振动过大,预防管理策略,故障类型,用于预防,用于预防,用于预防,应,"[""应""]",应,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""用于预防"", ""relation_key"": ""用于预防"", ""source_entity_type"": ""预防管理策略"", ""target_entity_type"": ""故障类型""}",[440],440
rel_171b347385997518,REL_9899E5D4D0,ent_1a6a8c6cd849a4ca,ent_ba59e062e81c9117,机械损伤,电网绝缘过低与接地故障,原因因素,故障类型,导致,导致,导致,包括,"[""包括""]",包括,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障类型""}",[436],436
rel_70277a3df9fbc8ac,REL_9899E5D4D0,ent_1ab8f93846234ec7,ent_d448e73198f8573b,空气不足,排黑烟,原因因素,故障现象,导致,导致,导致,提示,"[""提示""]",提示,,unmapped,null,[435],435
rel_040c2ef9cdd2f1b4,REL_9899E5D4D0,ent_1aed8dcba05165cc,ent_f0ca1ec00c9b2e73,发电机并机失败,全船失电,故障类型,故障类型,导致,导致,导致,可能导致,"[""可能导致""]",可能导致,,unmapped,null,[429],429
rel_85000606833da112,REL_0392E69299,ent_1b8048c533689e58,ent_1ec67e3db1a812b4,模拟方法,主机超速,监测诊断手段,故障类型,用于诊断,用于诊断,用于诊断,功能验证,"[""功能验证""]",功能验证,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""用于诊断"", ""relation_key"": ""用于诊断"", ""source_entity_type"": ""监测诊断手段"", ""target_entity_type"": ""故障类型""}",[450],450
rel_4755d50e455af1ea,REL_0392E69299,ent_1b8048c533689e58,ent_616be121f67a2151,模拟方法,燃油泄漏,监测诊断手段,故障类型,用于诊断,用于诊断,用于诊断,功能验证,"[""功能验证""]",功能验证,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""用于诊断"", ""relation_key"": ""用于诊断"", ""source_entity_type"": ""监测诊断手段"", ""target_entity_type"": ""故障类型""}",[450],450
rel_90c75ce9563e1b51,REL_0392E69299,ent_1b8048c533689e58,ent_656cbaeaaaf1bdfa,模拟方法,滑油失压,监测诊断手段,故障类型,用于诊断,用于诊断,用于诊断,功能验证,"[""功能验证""]",功能验证,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""用于诊断"", ""relation_key"": ""用于诊断"", ""source_entity_type"": ""监测诊断手段"", ""target_entity_type"": ""故障类型""}",[450],450
rel_83b3e20fbbc998fa,REL_9899E5D4D0,ent_1c0cab60d5ae0373,ent_d448e73198f8573b,燃油过多,排黑烟,原因因素,故障现象,导致,导致,导致,提示,"[""提示""]",提示,,unmapped,null,[435],435
rel_fa22083d545b9f6c,REL_9899E5D4D0,ent_1c90e6cadcaac503,ent_9e382333a925a33d,泵体内部磨损,离心泵不排液,原因因素,故障类型,导致,导致,导致,可能导致,"[""可能导致""]",可能导致,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障类型""}",[437],437
rel_10927a2f285e0a20,REL_9899E5D4D0,ent_1d13fa107e456f96,ent_ba59e062e81c9117,海底阀箱滤网堵塞,电网绝缘过低与接地故障,原因因素,故障类型,导致,导致,导致,包括,"[""包括""]",包括,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障类型""}",[436],436
rel_39acbfaa0248c353,REL_C8F49B50A6,ent_1ea946bf6d74fb3b,ent_2ca24d552c49d035,加强空气滤器更换,绝缘不良,预防管理策略,故障类型,用于预防,用于预防,用于预防,应加强,"[""应加强""]",应加强,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""用于预防"", ""relation_key"": ""用于预防"", ""source_entity_type"": ""预防管理策略"", ""target_entity_type"": ""故障类型""}",[438],438
rel_bd4960d6b35f9222,REL_27ECCF9785,ent_1ec67e3db1a812b4,ent_163c832d6e6d661e,主机超速,保护缺失,故障类型,故障现象,触发,触发,触发,防止出现,"[""防止出现""]",防止出现,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""触发"", ""relation_key"": ""触发"", ""source_entity_type"": ""故障类型"", ""target_entity_type"": ""故障现象""}",[450],450
rel_8373ba0bdfe5e87e,REL_27ECCF9785,ent_1ec67e3db1a812b4,ent_5ea5c0b952082a51,主机超速,误动作,故障类型,故障现象,触发,触发,触发,防止出现,"[""防止出现""]",防止出现,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""触发"", ""relation_key"": ""触发"", ""source_entity_type"": ""故障类型"", ""target_entity_type"": ""故障现象""}",[450],450
rel_085ce5d159ec17d7,REL_27ECCF9785,ent_1ec67e3db1a812b4,ent_78500bc16d1f203d,主机超速,越级动作,故障类型,故障现象,触发,触发,触发,防止出现,"[""防止出现""]",防止出现,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""触发"", ""relation_key"": ""触发"", ""source_entity_type"": ""故障类型"", ""target_entity_type"": ""故障现象""}",[450],450
rel_2c5c15098802d8d0,REL_9899E5D4D0,ent_1f1946a4fa59455c,ent_ba59e062e81c9117,油雾污染,电网绝缘过低与接地故障,原因因素,故障类型,导致,导致,导致,包括,"[""包括""]",包括,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障类型""}",[436],436
rel_f01a9854bf6e20ed,REL_9899E5D4D0,ent_1f1e3c9686055ec5,ent_240e10fd7fcbfdf7,安保元件老化,阶梯保护逻辑被绕过,原因因素,故障类型,导致,导致,导致,引起,"[""引起""]",引起,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障类型""}",[444],444
rel_1143dfce09af1954,REL_C8F49B50A6,ent_1f35379def01bf57,ent_74e6c6e037b556da,解体清洗碟片,振动过大,预防管理策略,故障类型,用于预防,用于预防,用于预防,应,"[""应""]",应,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""用于预防"", ""relation_key"": ""用于预防"", ""source_entity_type"": ""预防管理策略"", ""target_entity_type"": ""故障类型""}",[440],440
