entity_id,canonical_entity_id,canonical_key,display_name,normalized_name,name,primary_type,type,type_labels_json,type_labels_pipe,description,attributes_json,source_chunk_ids_json,source_chunk_ids_pipe,entity_occurrence_ids_json,entity_occurrence_ids_pipe
ent_116775e69644c7bf,ent_116775e69644c7bf,ent_116775e69644c7bf,船底和水下部分严重被海生物及藻类污染,船底和水下部分严重被海生物及藻类污染,船底和水下部分严重被海生物及藻类污染,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[484],484,"[""eocc_993c3a73e459a8bd""]",eocc_993c3a73e459a8bd
ent_1192ed093fe16754,ent_1192ed093fe16754,ent_1192ed093fe16754,转子衬套,转子衬套,转子衬套,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[497],497,"[""eocc_a1ef5bce2272919b""]",eocc_a1ef5bce2272919b
ent_11ac77055870b10c,ent_11ac77055870b10c,ent_11ac77055870b10c,烟色不良,烟色不良,烟色不良,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[493],493,"[""eocc_a34e2b86b6f054bd""]",eocc_a34e2b86b6f054bd
ent_11d51334c70f2ca0,ent_11d51334c70f2ca0,ent_11d51334c70f2ca0,排气凸轮移位约 25 度,排气凸轮移位约25度,排气凸轮移位约 25 度,原因因素,原因因素,"[""原因因素""]",原因因素,,"{""移位量"": ""约 25 度""}",[492],492,"[""eocc_3742c1ad47efe117""]",eocc_3742c1ad47efe117
ent_11da36588a7c5d73,ent_11da36588a7c5d73,ent_11da36588a7c5d73,各缸头螺栓上紧力不一致,各缸头螺栓上紧力不一致,各缸头螺栓上紧力不一致,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[513],513,"[""eocc_aaae2f6eb90a317f""]",eocc_aaae2f6eb90a317f
ent_11e67303a3a15a0f,ent_11e67303a3a15a0f,ent_11e67303a3a15a0f,艉轴液压考必林,艉轴液压考必林,艉轴液压考必林,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[500],500,"[""eocc_d480c338ca8f679b""]",eocc_d480c338ca8f679b
ent_120abf669c90d48d,ent_120abf669c90d48d,ent_120abf669c90d48d,烧蚀,烧蚀,烧蚀,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[473],473,"[""eocc_50b9179bdc1403b2""]",eocc_50b9179bdc1403b2
ent_12201932b9338482,ent_12201932b9338482,ent_12201932b9338482,定期对油柜、各过滤器和分油机进行解体清洁检查,定期对油柜各过滤器和分油机进行解体清洁检查,定期对油柜、各过滤器和分油机进行解体清洁检查,防范要求,防范要求,"[""防范要求""]",防范要求,,{},[461],461,"[""eocc_e3eb7fccf2e53e4f""]",eocc_e3eb7fccf2e53e4f
ent_125d4ba8ba49b06a,ent_125d4ba8ba49b06a,ent_125d4ba8ba49b06a,第 2 缸水套,第2缸水套,第 2 缸水套,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[505],505,"[""eocc_1c6a6e322b2b0f7d""]",eocc_1c6a6e322b2b0f7d
ent_12881d32bc7b34bb,ent_12881d32bc7b34bb,ent_12881d32bc7b34bb,第 2 缸漏水,第2缸漏水,第 2 缸漏水,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[489],489,"[""eocc_8d706bb73f5c868d""]",eocc_8d706bb73f5c868d
ent_129a0183c9b3302d,ent_129a0183c9b3302d,ent_129a0183c9b3302d,备用缸头,备用缸头,备用缸头,设备部件,设备部件,"[""设备部件""]",设备部件,,{},"[489, 491]",489|491,"[""eocc_c903adc8bda3b1c2"", ""eocc_fdbe6b869d0dc2a2""]",eocc_c903adc8bda3b1c2|eocc_fdbe6b869d0dc2a2
ent_12a337331541ece3,ent_12a337331541ece3,ent_12a337331541ece3,进气阀,进气阀,进气阀,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[489],489,"[""eocc_93714eb34cf9a633""]",eocc_93714eb34cf9a633
ent_1305b375df093b8a,ent_1305b375df093b8a,ent_1305b375df093b8a,缸头螺栓连根拔起事故,缸头螺栓连根拔起事故,缸头螺栓连根拔起事故,事故案例,事故案例,"[""事故案例""]",事故案例,,"{""时间"": ""1997、1998、1999 年间""}",[512],512,"[""eocc_b1afd20847fab180""]",eocc_b1afd20847fab180
ent_13a82da1ac1a8273,ent_13a82da1ac1a8273,ent_13a82da1ac1a8273,轴承运行时间超过说明书规定,轴承运行时间超过说明书规定,轴承运行时间超过说明书规定,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[488],488,"[""eocc_437bf9a9b41edcf4""]",eocc_437bf9a9b41edcf4
ent_14176a6ca921ce5f,ent_14176a6ca921ce5f,ent_14176a6ca921ce5f,船体突然左倾,船体突然左倾,船体突然左倾,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[470],470,"[""eocc_440d0261694ddee9""]",eocc_440d0261694ddee9
ent_142db24bf06713a1,ent_142db24bf06713a1,ent_142db24bf06713a1,压力型开关,压力型开关,压力型开关,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[469],469,"[""eocc_1f69c9373865be40""]",eocc_1f69c9373865be40
ent_14330bfe1ceb7afc,ent_14330bfe1ceb7afc,ent_14330bfe1ceb7afc,缸头螺栓松动,缸头螺栓松动,缸头螺栓松动,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[511],511,"[""eocc_856c45c6a850cab4""]",eocc_856c45c6a850cab4
ent_1497ad3a2abc6d35,ent_1497ad3a2abc6d35,ent_1497ad3a2abc6d35,并紧螺母,并紧螺母,并紧螺母,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[482],482,"[""eocc_367b240849ecee47""]",eocc_367b240849ecee47
ent_14f0ed08129ed82f,ent_14f0ed08129ed82f,ent_14f0ed08129ed82f,船舶震动,船舶震动,船舶震动,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[468],468,"[""eocc_1e687fbc2b6c41bf""]",eocc_1e687fbc2b6c41bf
ent_151a5da6f886691e,ent_151a5da6f886691e,ent_151a5da6f886691e,对混用油的温度控制不当,对混用油的温度控制不当,对混用油的温度控制不当,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[483],483,"[""eocc_6887c02052647b12""]",eocc_6887c02052647b12
ent_155726755704081e,ent_155726755704081e,ent_155726755704081e,压气端轴承、轴套损坏,压气端轴承轴套损坏,压气端轴承、轴套损坏,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[496],496,"[""eocc_a2152766d254a01a""]",eocc_a2152766d254a01a
ent_158ea23d558a7afc,ent_158ea23d558a7afc,ent_158ea23d558a7afc,起动阀杆弯曲,起动阀杆弯曲,起动阀杆弯曲,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[490],490,"[""eocc_6f8e46851d1ba237""]",eocc_6f8e46851d1ba237
ent_167f875dded14623,ent_167f875dded14623,ent_167f875dded14623,更换轴承和转子,更换轴承和转子,更换轴承和转子,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[487],487,"[""eocc_ed76cceaae167718""]",eocc_ed76cceaae167718
ent_16873934a41ac7a2,ent_16873934a41ac7a2,ent_16873934a41ac7a2,船体振动,船体振动,船体振动,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[501],501,"[""eocc_23485c2baaca5d8b""]",eocc_23485c2baaca5d8b
ent_16b0f7ba006ec40c,ent_16b0f7ba006ec40c,ent_16b0f7ba006ec40c,风机端叶轮与壳体有擦碰痕迹,风机端叶轮与壳体有擦碰痕迹,风机端叶轮与壳体有擦碰痕迹,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[462],462,"[""eocc_76a0344c5e922f6a""]",eocc_76a0344c5e922f6a
ent_16d3508a9bc19389,ent_16d3508a9bc19389,ent_16d3508a9bc19389,主机后部有咚、咚的撞击声,主机后部有咚咚的撞击声,主机后部有咚、咚的撞击声,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[463],463,"[""eocc_642af3a37d885cb0""]",eocc_642af3a37d885cb0
ent_16e37ef03d6594d0,ent_16e37ef03d6594d0,ent_16e37ef03d6594d0,燃油滤器,燃油滤器,燃油滤器,设备部件,设备部件,"[""设备部件""]",设备部件,,{},"[483, 507, 509]",483|507|509,"[""eocc_065fb8b55927aca2"", ""eocc_29e7360848be95dc"", ""eocc_42876836e040e385""]",eocc_065fb8b55927aca2|eocc_29e7360848be95dc|eocc_42876836e040e385
ent_16e69aadb134e16c,ent_16e69aadb134e16c,ent_16e69aadb134e16c,神户港,神户港,神户港,地点,地点,"[""地点""]",地点,,{},[508],508,"[""eocc_f6eef5e7aa7fa266""]",eocc_f6eef5e7aa7fa266
ent_17582944bd584c2b,ent_17582944bd584c2b,ent_17582944bd584c2b,主机自动减速,主机自动减速,主机自动减速,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},"[476, 488, 492]",476|488|492,"[""eocc_2f38c7d575d60211"", ""eocc_341e5182a3c549bb"", ""eocc_97ce65a3044cd3b1""]",eocc_2f38c7d575d60211|eocc_341e5182a3c549bb|eocc_97ce65a3044cd3b1
ent_175f01386c668e46,ent_175f01386c668e46,ent_175f01386c668e46,重大碰撞事故,重大碰撞事故,重大碰撞事故,事故类别,事故类别,"[""事故类别""]",事故类别,,{},[468],468,"[""eocc_8ab74ad8c14ffba9""]",eocc_8ab74ad8c14ffba9
ent_1781f61e9579d13e,ent_1781f61e9579d13e,ent_1781f61e9579d13e,主机机油粘度超过允许极限,主机机油粘度超过允许极限,主机机油粘度超过允许极限,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[469],469,"[""eocc_47557591c4fadb03""]",eocc_47557591c4fadb03
ent_178cab299c13848f,ent_178cab299c13848f,ent_178cab299c13848f,口琴阀,口琴阀,口琴阀,设备部件,设备部件,"[""设备部件""]",设备部件,,{},"[466, 467, 471, 472, 475]",466|467|471|472|475,"[""eocc_5552358af07bed77"", ""eocc_7d0dbd5e4c8a6a86"", ""eocc_81fc02060cb973ed"", ""eocc_a5ee589baac68377"", ""eocc_b467637a8a46ec0e""]",eocc_5552358af07bed77|eocc_7d0dbd5e4c8a6a86|eocc_81fc02060cb973ed|eocc_a5ee589baac68377|eocc_b467637a8a46ec0e
ent_18058b3a177ff7f8,ent_18058b3a177ff7f8,ent_18058b3a177ff7f8,AQH 轮,aqh轮,AQH 轮,船舶,船舶,"[""船舶""]",船舶,,{},[459],459,"[""eocc_4feb54cf26d40e40""]",eocc_4feb54cf26d40e40
ent_18a128b5499fe6cb,ent_18a128b5499fe6cb,ent_18a128b5499fe6cb,第 1~6 缸定时前调 5 度,第16缸定时前调5度,第 1~6 缸定时前调 5 度,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[511],511,"[""eocc_ea4315b0a2c862b6""]",eocc_ea4315b0a2c862b6
ent_18df72166cbf63cf,ent_18df72166cbf63cf,ent_18df72166cbf63cf,密西西比河 135 海里处的 LAPACE 锚地,密西西比河135海里处的lapace锚地,密西西比河 135 海里处的 LAPACE 锚地,地点,地点,"[""地点""]",地点,,{},[468],468,"[""eocc_8723be26752cc48a""]",eocc_8723be26752cc48a
ent_19237db1bbc8f302,ent_19237db1bbc8f302,ent_19237db1bbc8f302,主机长期燃用含海水且不洁净的燃油,主机长期燃用含海水且不洁净的燃油,主机长期燃用含海水且不洁净的燃油,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[506],506,"[""eocc_70466b14a4f25f5d""]",eocc_70466b14a4f25f5d
ent_192c1b3dff426e87,ent_192c1b3dff426e87,ent_192c1b3dff426e87,旋转中的螺旋桨打到水中异物,旋转中的螺旋桨打到水中异物,旋转中的螺旋桨打到水中异物,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[511],511,"[""eocc_ec7065c2a73a2023""]",eocc_ec7065c2a73a2023
ent_195e0a17b60ccbc8,ent_195e0a17b60ccbc8,ent_195e0a17b60ccbc8,第 6 缸排烟管接头处烧红起火,第6缸排烟管接头处烧红起火,第 6 缸排烟管接头处烧红起火,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[490],490,"[""eocc_838b525241cc3a40""]",eocc_838b525241cc3a40
ent_1992d035d9748351,ent_1992d035d9748351,ent_1992d035d9748351,两台燃油分油机长期不能正常排污,两台燃油分油机长期不能正常排污,两台燃油分油机长期不能正常排污,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[506],506,"[""eocc_a676f5718cb08412""]",eocc_a676f5718cb08412
ent_199bfee447df4803,ent_199bfee447df4803,ent_199bfee447df4803,第 3 缸,第3缸,第 3 缸,设备部件,设备部件,"[""设备部件""]",设备部件,,{},"[474, 492, 493, 494, 505]",474|492|493|494|505,"[""eocc_09a1c9de15f99182"", ""eocc_3d49ebdbe6ad9aab"", ""eocc_8dfe83b0dd02e4b4"", ""eocc_9ecbe72260b09588"", ""eocc_cb460406dcb918cc""]",eocc_09a1c9de15f99182|eocc_3d49ebdbe6ad9aab|eocc_8dfe83b0dd02e4b4|eocc_9ecbe72260b09588|eocc_cb460406dcb918cc
ent_19a7d79d26e65168,ent_19a7d79d26e65168,ent_19a7d79d26e65168,缸套异常磨损,缸套异常磨损,缸套异常磨损,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},"[460, 507, 509]",460|507|509,"[""eocc_3f68a0fadecba6f5"", ""eocc_a96488623fa76c01"", ""eocc_db56a98d821796af""]",eocc_3f68a0fadecba6f5|eocc_a96488623fa76c01|eocc_db56a98d821796af
ent_19c787e01db99bb3,ent_19c787e01db99bb3,ent_19c787e01db99bb3,增压器喘振,增压器喘振,增压器喘振,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},"[465, 471]",465|471,"[""eocc_408bb2a8ffa6450d"", ""eocc_a26ad2c9faf91695""]",eocc_408bb2a8ffa6450d|eocc_a26ad2c9faf91695
ent_19e06dcbd5f27f6b,ent_19e06dcbd5f27f6b,ent_19e06dcbd5f27f6b,解体透平增压器,解体透平增压器,解体透平增压器,处置措施,处置措施,"[""处置措施""]",处置措施,,"{""次数"": ""1 次""}",[467],467,"[""eocc_4fa831b44d6d7b84""]",eocc_4fa831b44d6d7b84
ent_1a1487ca00aac034,ent_1a1487ca00aac034,ent_1a1487ca00aac034,气缸油调节失误,气缸油调节失误,气缸油调节失误,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[475],475,"[""eocc_95704fd2ce878087""]",eocc_95704fd2ce878087
ent_1a257f34485f4c83,ent_1a257f34485f4c83,ent_1a257f34485f4c83,确保活塞下部缓冲空间内无残油、残渣和积水,确保活塞下部缓冲空间内无残油残渣和积水,确保活塞下部缓冲空间内无残油、残渣和积水,防范要求,防范要求,"[""防范要求""]",防范要求,,{},[495],495,"[""eocc_e4dfd2706ca35c21""]",eocc_e4dfd2706ca35c21
ent_1a3740b03d10b543,ent_1a3740b03d10b543,ent_1a3740b03d10b543,主机气缸油混用,主机气缸油混用,主机气缸油混用,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[495],495,"[""eocc_00c9d8d4aa2a103f""]",eocc_00c9d8d4aa2a103f
ent_1a695c3a63940825,ent_1a695c3a63940825,ent_1a695c3a63940825,底轴后端与轴套磨损严重,底轴后端与轴套磨损严重,底轴后端与轴套磨损严重,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[503],503,"[""eocc_4a26239d47bc3110""]",eocc_4a26239d47bc3110
ent_1a708332f131c242,ent_1a708332f131c242,ent_1a708332f131c242,更换链条,更换链条,更换链条,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[459],459,"[""eocc_fd634475f0efc3dd""]",eocc_fd634475f0efc3dd
ent_1a8063e37d9eb726,ent_1a8063e37d9eb726,ent_1a8063e37d9eb726,第 4 缸考比林,第4缸考比林,第 4 缸考比林,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[510],510,"[""eocc_75d84b1388bcfeec""]",eocc_75d84b1388bcfeec
ent_1aa08eedf81fbe21,ent_1aa08eedf81fbe21,ent_1aa08eedf81fbe21,启动主机低速,启动主机低速,启动主机低速,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[513],513,"[""eocc_d8011512405bee01""]",eocc_d8011512405bee01
ent_1adedefa8ff422d3,ent_1adedefa8ff422d3,ent_1adedefa8ff422d3,轴套与轴颈间隙已达 19 mm,轴套与轴颈间隙已达19mm,轴套与轴颈间隙已达 19 mm,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[502],502,"[""eocc_e3bdf4547ee1cbc5""]",eocc_e3bdf4547ee1cbc5
ent_1b51a366639fc478,ent_1b51a366639fc478,ent_1b51a366639fc478,铜闷头,铜闷头,铜闷头,设备部件,设备部件,"[""设备部件""]",设备部件,,"{""数量"": ""300 多只"", ""材质"": ""铜""}",[478],478,"[""eocc_cba56c457e91abb1""]",eocc_cba56c457e91abb1
ent_1b66dea2245a4001,ent_1b66dea2245a4001,ent_1b66dea2245a4001,排气阀头落入气缸,排气阀头落入气缸,排气阀头落入气缸,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[490],490,"[""eocc_5d04390a550a221f""]",eocc_5d04390a550a221f
ent_1b9da001ca24735e,ent_1b9da001ca24735e,ent_1b9da001ca24735e,第 6 缸排温急剧升高并报警,第6缸排温急剧升高并报警,第 6 缸排温急剧升高并报警,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[490],490,"[""eocc_9b642a39e65e6e06""]",eocc_9b642a39e65e6e06
ent_1b9ed3cf5a5adec6,ent_1b9ed3cf5a5adec6,ent_1b9ed3cf5a5adec6,当增压器轴承烧毁后，如条件不允许长时间停车，也应争取时间用专用工具把转子封锁住，以免转子进一步损坏,当增压器轴承烧毁后如条件不允许长时间停车也应争取时间用专用工具把转子封锁住以免转子进一步损坏,当增压器轴承烧毁后，如条件不允许长时间停车，也应争取时间用专用工具把转子封锁住，以免转子进一步损坏,防范要求,防范要求,"[""防范要求""]",防范要求,,{},[498],498,"[""eocc_a5cffdfb534726b3""]",eocc_a5cffdfb534726b3
ent_1bbef28fc1af1760,ent_1bbef28fc1af1760,ent_1bbef28fc1af1760,中间轴承油位玻璃管根部碰裂,中间轴承油位玻璃管根部碰裂,中间轴承油位玻璃管根部碰裂,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[500],500,"[""eocc_80aa171dc3574fad""]",eocc_80aa171dc3574fad
ent_1bd9c0f4bb06faa6,ent_1bd9c0f4bb06faa6,ent_1bd9c0f4bb06faa6,主机各缸排烟温度明显升高,主机各缸排烟温度明显升高,主机各缸排烟温度明显升高,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[496],496,"[""eocc_8770aaf30e75db25""]",eocc_8770aaf30e75db25
ent_1bef641c106753ac,ent_1bef641c106753ac,ent_1bef641c106753ac,减速停车检查,减速停车检查,减速停车检查,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[502],502,"[""eocc_009daf50eb7725a6""]",eocc_009daf50eb7725a6
ent_1bf2d2b6bb585cfc,ent_1bf2d2b6bb585cfc,ent_1bf2d2b6bb585cfc,主机于 1540 停车,主机于1540停车,主机于 1540 停车,处置措施,处置措施,"[""处置措施""]",处置措施,,"{""时间"": ""1540""}",[464],464,"[""eocc_d0938d0a36b699a6""]",eocc_d0938d0a36b699a6
ent_1c03035794dcba5b,ent_1c03035794dcba5b,ent_1c03035794dcba5b,将主机再次降速至约 90 r/min,将主机再次降速至约90rmin,将主机再次降速至约 90 r/min,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[472],472,"[""eocc_fb08f72d0a3522cb""]",eocc_fb08f72d0a3522cb
ent_1c0a13bbcdbc6b95,ent_1c0a13bbcdbc6b95,ent_1c0a13bbcdbc6b95,PASLRGUDA 港,paslrguda港,PASLRGUDA 港,地点,地点,"[""地点""]",地点,,{},[462],462,"[""eocc_6c2dc8d40f63b9f0""]",eocc_6c2dc8d40f63b9f0
ent_1c20283e6a101ada,ent_1c20283e6a101ada,ent_1c20283e6a101ada,交变应力和扭矩剪切应力最集中,交变应力和扭矩剪切应力最集中,交变应力和扭矩剪切应力最集中,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[514],514,"[""eocc_26793fae9ab440c3""]",eocc_26793fae9ab440c3
ent_1c2bbbaede95121b,ent_1c2bbbaede95121b,ent_1c2bbbaede95121b,透平转子,透平转子,透平转子,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[462],462,"[""eocc_d425fc0915ffe288""]",eocc_d425fc0915ffe288
ent_1c3dc82fef24a559,ent_1c3dc82fef24a559,ent_1c3dc82fef24a559,影响对故障的分析判断,影响对故障的分析判断,影响对故障的分析判断,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[475],475,"[""eocc_917947de9940760c""]",eocc_917947de9940760c
ent_1ce66297a548e505,ent_1ce66297a548e505,ent_1ce66297a548e505,叶轮,叶轮,叶轮,设备部件,设备部件,"[""设备部件""]",设备部件,,{},"[471, 488, 496, 498]",471|488|496|498,"[""eocc_005c0411977d4bfe"", ""eocc_572263de1c87da2b"", ""eocc_835e7313dae1a573"", ""eocc_bf15f8011041c3e8""]",eocc_005c0411977d4bfe|eocc_572263de1c87da2b|eocc_835e7313dae1a573|eocc_bf15f8011041c3e8
ent_1d841a64292ec069,ent_1d841a64292ec069,ent_1d841a64292ec069,第 2 缸缸套,第2缸缸套,第 2 缸缸套,设备部件,设备部件,"[""设备部件""]",设备部件,,{},"[494, 505, 509]",494|505|509,"[""eocc_237c803df651c000"", ""eocc_3e77ddb0bb04d156"", ""eocc_c5cc19c7210fa45d""]",eocc_237c803df651c000|eocc_3e77ddb0bb04d156|eocc_c5cc19c7210fa45d
ent_1d8a35ef88bbb3ba,ent_1d8a35ef88bbb3ba,ent_1d8a35ef88bbb3ba,轴套,轴套,轴套,设备部件,设备部件,"[""设备部件""]",设备部件,,{},"[496, 497, 498, 502, 503]",496|497|498|502|503,"[""eocc_13b7bf9e84da0e3a"", ""eocc_25bc4f75f3657ff4"", ""eocc_4af1f45b341fa27f"", ""eocc_ba2b52faaf3d7ce1"", ""eocc_e25de85a82bd4a75""]",eocc_13b7bf9e84da0e3a|eocc_25bc4f75f3657ff4|eocc_4af1f45b341fa27f|eocc_ba2b52faaf3d7ce1|eocc_e25de85a82bd4a75
ent_1d94affbb072045e,ent_1d94affbb072045e,ent_1d94affbb072045e,墨西哥,墨西哥,墨西哥,地点,地点,"[""地点""]",地点,,{},[484],484,"[""eocc_a8703d81655c1db0""]",eocc_a8703d81655c1db0
ent_1e03d0216904783c,ent_1e03d0216904783c,ent_1e03d0216904783c,透平严重喘振,透平严重喘振,透平严重喘振,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[485],485,"[""eocc_431252e53f3ade94""]",eocc_431252e53f3ade94
ent_1e4e673cba06b695,ent_1e4e673cba06b695,ent_1e4e673cba06b695,注意防止主机超负荷运行,注意防止主机超负荷运行,注意防止主机超负荷运行,防范要求,防范要求,"[""防范要求""]",防范要求,,{},[514],514,"[""eocc_4372fdeb2221b49e""]",eocc_4372fdeb2221b49e
ent_1e5f57d427aea600,ent_1e5f57d427aea600,ent_1e5f57d427aea600,轴承座有明显扭振现象,轴承座有明显扭振现象,轴承座有明显扭振现象,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[499],499,"[""eocc_a3556e4a09701e59""]",eocc_a3556e4a09701e59
